date,daily_pnl,nav,gross_exposure,net_exposure,n_open_positions,turnover_dollars,daily_return
2000-05-08,-114875.84471218192,21093632.777032137,47847275.56185984,2161320.5891348873,1948,843122.741434567,-0.005416498008464622
2000-05-09,-67114.06041068152,21026518.71662146,48396300.23435068,1861735.2029549966,1963,1110254.5394133136,-0.0031817212862336225
2000-05-10,-102984.60273173933,20923534.113889717,48482365.935600445,1534184.0690122037,1961,1174507.3755766738,-0.004897843723903408
2000-05-11,241676.0866800699,21165210.200569786,48509319.523869075,1286647.283287985,1960,1875285.2580733804,0.011550442930175797
2000-05-12,27231.322987468433,21192441.523557253,48384129.64094097,959282.4862667795,1947,1139922.2102622185,0.001286607726992192
2000-05-15,46820.00269068969,21239261.526247945,48642857.460937254,799707.3016993898,1944,841616.8218797535,0.0022092783711894154
2000-05-16,-59081.13969023313,21180180.386557713,48896483.95851775,863228.4797075688,1947,687894.8916930496,-0.002781694627999084
2000-05-17,2758.0630782227604,21182938.449635934,48741968.435551435,869690.6103317884,1934,1017934.9772343719,0.00013021905516779147
2000-05-18,-110826.42998285795,21072112.019653074,48585412.11081088,643345.3745330623,1930,1107834.6045367143,-0.005231872350776924
2000-05-19,-66898.58609429539,21005213.43355878,48326691.25329306,717421.7735776178,1919,633512.4441727703,-0.0031747451813040973
2000-05-22,-16220.771358779331,20988992.662200004,48121058.775250696,846518.9424683936,1909,491992.1392937106,-0.0007722259719038073
2000-05-23,-77932.63774769327,20911060.024452306,47933349.90965011,614031.7280422207,1897,470428.7405715149,-0.0037130242028265525
2000-05-24,44068.36090897355,20955128.385361284,47457307.78116812,608595.563689194,1882,824793.4644880268,0.0021074187945253104
2000-05-25,16363.145524285836,20971491.53088557,47158641.19342383,711461.6739427047,1874,758137.8977679227,0.0007808659161313757
2000-05-26,-80788.25270944693,20890703.27817612,46672564.054960586,530815.0404486852,1845,657147.1894423624,-0.003852289313350373
2000-05-30,222861.0268379549,21113564.305014074,45981901.068494745,758859.7546010735,1814,753240.6638185615,0.010667952336040717
2000-05-31,-127695.23035330615,20985869.07466077,45580183.66828702,813885.3998242768,1780,578323.8420169246,-0.0060480186343041115
2000-06-01,64305.41808913359,21050174.4927499,45163410.251633644,997616.1305505281,1756,736764.145360958,0.0030642246866380255
2000-06-02,86481.20882984044,21136655.701579742,43803053.325213246,1211511.5937767623,1693,1483268.0786046842,0.004108336909968531
2000-06-05,-57018.39032885009,21079637.31125089,42530896.52323627,1541561.6944205624,1623,1295461.4448341192,-0.002697606997713885
2000-06-06,-169282.61488359628,20910354.696367294,41351638.64945381,1464702.036446926,1568,1401933.9476961065,-0.008030622746684844
2000-06-07,101659.25025680102,21012013.946624096,40366794.238549024,1755407.3395762336,1537,1138827.9431654862,0.004861670293639922
2000-06-08,16696.933206417107,21028710.879830513,39052596.92349219,1665133.1012458422,1488,1528694.8525915043,0.000794637451166326
2000-06-09,99718.46494332083,21128429.344773836,37353318.76438797,1711960.8603790791,1421,1765264.5112505083,0.004742015119860119
2000-06-12,-157769.42793236225,20970659.91684147,35763736.932014026,1466110.886256498,1360,1720576.056464251,-0.007467163098490865
2000-06-13,80459.48460603265,21051119.401447505,34994697.295133285,1568011.875160794,1335,948432.2832591161,0.0038367645522408332
2000-06-14,13313.403334675979,21064432.804782182,34574687.1698016,1537191.6424259623,1319,741350.3818927848,0.0006324320850017017
2000-06-15,115243.52040802884,21179676.32519021,33375157.69825394,1205498.1690856875,1284,1428866.7366606737,0.005471000405093441
2000-06-16,24659.1472908928,21204335.4724811,32754825.73100144,1259972.6083663753,1263,743788.5013297113,0.001164283481592415
2000-06-19,-53847.76736017922,21150487.70512092,31768175.085201446,1604854.295241015,1230,1044141.7007928765,-0.0025394696961885
2000-06-20,-11774.38155719326,21138713.323563732,31239516.43361832,1816455.5664356416,1211,735505.2407863175,-0.0005566955108244683
2000-06-21,25364.125533613576,21164077.449097343,31041910.592123393,1809252.4491547828,1202,830840.9611490531,0.0011998897541855918
2000-06-22,-102162.83951122774,21061914.60958612,30534948.02509631,1880064.5419287996,1186,904953.6581297955,-0.004827181329162091
2000-06-23,-12520.141772132189,21049394.467813984,29949033.36369034,1659483.5196009288,1164,681177.8355095171,-0.0005944446174156302
2000-06-26,49985.82906950655,21099380.296883494,29327175.593045432,1359164.3982770983,1145,659131.0124958648,0.0023746920200456113
2000-06-27,38934.95720908235,21138315.254092574,29247177.785608172,1485703.5867247814,1134,672199.6597969354,0.0018453128319996862
2000-06-28,103305.3215159506,21241620.575608525,28778719.097177792,1345119.0261337995,1117,677100.3249043546,0.0048871123490293504
2000-06-29,28781.14063572051,21270401.716244247,28179688.72293495,890840.0103350489,1095,1062682.5775130733,0.0013549409063812387
2000-06-30,-177243.561923196,21093158.154321052,27358467.9642056,531004.5426824756,1063,914878.0450744547,-0.008332873270928092
2000-07-03,-10278.218995334493,21082879.935325716,26718489.22901512,484144.83841997845,1042,727212.1111397581,-0.0004872773872996772
2000-07-05,-84097.17857416929,20998782.756751545,26296257.20185946,472815.890096547,1020,422232.0271556593,-0.003988884764896883
2000-07-06,5804.916927198938,21004587.67367875,25525081.086048525,624967.8873759541,990,823575.4480122485,0.0002764406391764368
2000-07-07,47355.25312543508,21051942.92680418,24785749.64456733,682426.4974417161,970,872521.5680055537,0.0022545195297870406
2000-07-10,5323.294415841353,21057266.221220024,24232966.315514185,639993.8072662416,949,891969.1152436708,0.0002528647562057044
2000-07-11,40142.95287333437,21097409.17409336,23752035.80903925,394305.21809679945,928,942611.5148462096,0.0019063705825631372
2000-07-12,81023.48123305746,21178432.65532641,23657177.770123743,551101.9805567213,926,1130554.1523873718,0.00384044697452927
2000-07-13,-44695.47240200472,21133737.18292441,23943833.660127904,738305.3823782259,944,1520869.1332982338,-0.0021104239926254256
2000-07-14,-20858.73163915664,21112878.45128525,23544860.866425667,813787.3539601648,938,1042304.5808170484,-0.0009869873680463563
2000-07-17,56654.03182254558,21169532.483107798,23391461.741830487,797282.1353239117,943,1326638.705839312,0.0026833873909361938
2000-07-18,-39533.74929182029,21129998.733815975,25125170.43953361,680772.475660896,1013,2315955.0210864856,-0.0018674833430246142
2000-07-19,-45574.414505377,21084424.319310598,27519901.574736934,1241764.9788667492,1117,3744792.792687113,-0.0021568583642383823
2000-07-20,143446.6141619139,21227870.933472514,31028492.962214045,1277825.5938662137,1282,4695500.321329307,0.006803439922736595
2000-07-21,-64754.693096565505,21163116.24037595,31995084.16443941,1368159.0893976195,1346,2271876.873845731,-0.0030504563222332757
2000-07-24,-26989.487926758702,21136126.752449192,32196099.71711475,1379993.0261344062,1353,1316141.9867069903,-0.0012753078336954489
2000-07-25,36885.80742262066,21173012.55987181,34809408.870296955,2180036.6953793718,1465,3464961.181502837,0.0017451545334977278
2000-07-26,69685.7333230587,21242698.293194868,37243085.926746115,2104833.0851351456,1557,3594802.4368470944,0.003291252632378269
2000-07-27,-122746.17279639975,21119952.12039847,40203801.64848053,2276462.831308947,1686,3789943.2932571014,-0.0057782759563892285
2000-07-28,-103518.6502450727,21016433.4701534,41155714.152509645,2099395.4521181174,1724,2829364.9779970115,-0.004901462354409796
2000-07-31,37096.47913402819,21053529.949287426,41344062.82988124,2358456.3490575543,1728,987198.2029986124,0.001765117720221639
2000-08-01,-23520.54428229998,21030009.405005127,42075761.59842719,2543179.331985046,1761,1331860.758423826,-0.0011171781805214382
2000-08-02,69570.79115862545,21099580.19616375,42517936.71355808,2441191.743410848,1776,1479989.6851452547,0.0033081673820871517
2000-08-03,45134.87293847537,21144715.069102228,43145145.50399717,1967241.0395818162,1796,2113722.39507586,0.0021391360642655233
2000-08-04,46991.51780547486,21191706.5869077,43144325.22836311,1760478.7335789823,1794,1142500.875742993,0.0022223764970065027
2000-08-07,50785.19822440366,21242491.785132103,42804893.91349479,1724177.587246086,1778,970276.2701933105,0.0023964657124772677
2000-08-08,-64160.64326223385,21178331.141869873,43779000.096466765,1549691.7653199248,1799,2219605.5871448116,-0.003020391576996477
2000-08-09,-73683.39279671769,21104647.749073155,44138994.42680288,1114605.4781167675,1811,1340609.714093725,-0.003479187869106666
2000-08-10,-52131.68889794633,21052516.060175207,44768385.41376191,929510.3572913569,1833,1546480.990475581,-0.002470152049812732
2000-08-11,65696.91856670984,21118212.978741914,44672532.142823204,880738.5165571908,1829,1116303.130019635,0.0031206207552068135
2000-08-14,116278.54559934461,21234491.524341263,44633529.92724383,537693.9804511443,1818,1305238.8071084786,0.005506078838981193
2000-08-15,141478.46273104937,21375969.98707231,44708770.76279205,416493.6476692744,1822,737813.5616009173,0.0066626725000158635
2000-08-16,34337.0715575849,21410307.058629893,44923352.86005744,673851.4847037585,1825,1016606.6802464672,0.0016063398095313422
2000-08-17,-10780.933990414022,21399526.12463948,45111465.11020147,539898.2277128077,1836,904535.6759561168,-0.0005035394383130049
2000-08-18,93727.15496218858,21493253.27960167,45195539.87957439,548989.1108197388,1834,456551.7438759428,0.0043798705829411685
2000-08-21,47491.01203241994,21540744.29163409,44976591.7427712,533111.8778360565,1828,298178.48412815033,0.0022095776481399925
2000-08-22,102678.89073939009,21643423.18237348,44936836.19508523,380531.3796921434,1827,794277.4117302975,0.0047667290112750095
2000-08-23,45800.07860355507,21689223.260977037,44777046.596409485,218814.3212565129,1820,449435.6411402963,0.0021161199047689495
2000-08-24,5228.188000269502,21694451.448977306,44636836.52423795,406705.0723026009,1812,579544.455270891,0.00024105003380530093
2000-08-25,-67760.88843976938,21626690.560537536,44367216.811265826,503703.2771685275,1799,641249.3119323724,-0.0031234202256340106
2000-08-28,37941.91475415463,21664632.47529169,44105895.729043975,602353.0306263368,1784,285900.32600742544,0.0017544022580777596
2000-08-29,59231.83225385717,21723864.307545546,43762327.94574588,936408.4744391161,1767,508245.95483198384,0.002734033560061915
2000-08-30,63383.03750910688,21787247.345054653,42956329.52381718,1018812.5134280091,1734,1212790.9329620337,0.002917668634446897
2000-08-31,-72393.51152938696,21714853.833525266,41896609.74676336,1150294.251899642,1696,1325620.1589883515,-0.0033227470355872276
2000-09-01,-42300.013054746545,21672553.82047052,40371263.03785539,1728330.1353550686,1625,1550518.2833252186,-0.0019479759513481376
2000-09-05,7765.082337674135,21680318.902808193,39687072.92560242,1698109.869770106,1593,842456.9880597108,0.0003582910626037689
2000-09-06,-67515.73393224152,21612803.16887595,39221433.74276343,2043760.1711374104,1572,652247.6372912873,-0.003114148561878242
2000-09-07,-106054.13149213776,21506749.037383813,38111570.37029751,2409524.475349569,1523,1327514.812064517,-0.004907004920345722
2000-09-08,-154522.10981061845,21352226.927573197,36848249.03059398,2583359.0900046737,1474,1312508.2442554259,-0.007184819497452677
2000-09-11,53774.69622274788,21406001.62379594,35306365.99118335,2658159.688683585,1414,1590147.852472736,0.0025184584448801886
2000-09-12,-8315.645458659941,21397685.978337284,34579728.90881537,2572060.3316777046,1392,847283.56350942,-0.00038847261645599536
2000-09-13,78823.4880890976,21476509.46642638,33658416.70407842,2171809.4150392623,1370,1054898.2400800185,0.003683738894425107
2000-09-14,55764.180271846475,21532273.64669823,33214310.217673253,2238401.0921910577,1353,827606.3236101895,0.0025965197165313853
2000-09-15,-41437.41019849169,21490836.236499738,32337154.178277943,2050786.5423714602,1329,977439.5672007058,-0.0019244326390420504
2000-09-18,-136147.590631031,21354688.645868707,31609667.78170493,2017622.8848605114,1300,755111.8451093301,-0.0063351462517684315
2000-09-19,29250.831493150097,21383939.477361858,31420331.317194693,1984471.0499934324,1291,545616.2476217918,0.0013697615534567548
2000-09-20,35933.80230066322,21419873.27966252,31380532.80164488,1759653.9944640554,1291,837121.8318585334,0.0016804107745770221
2000-09-21,-43847.87333996184,21376025.40632256,30931963.52870701,1757948.8282103764,1279,946350.6684901691,-0.002047065020762314
2000-09-22,67992.6557267423,21444018.0620493,30150838.54401825,2021674.5331801968,1260,868527.1784351296,0.0031807903683828674
2000-09-25,110215.81340180723,21554233.87545111,29474949.559329815,2142832.441672694,1235,1004355.9623017765,0.0051396997093966276
2000-09-26,58343.54682716361,21612577.42227827,29114404.26686564,1863860.7461289205,1222,885175.2828044208,0.0027068253580383285
2000-09-27,83391.06573231149,21695968.488010585,28714719.95262962,1562579.6759045818,1207,1012969.8561117747,0.0038584507577682785
2000-09-28,14232.649860116746,21710201.1378707,28188989.742833585,1281274.116098166,1185,712561.2225502348,0.0006560043571218758
2000-09-29,-107539.20828257383,21602661.929588128,27739679.553492703,1007470.0435814699,1162,594120.9192513202,-0.004953395300192901
2000-10-02,90621.72823148173,21693283.65781961,27441910.583580866,887860.4963871719,1146,639503.896109064,0.004194933408061253
2000-10-03,-93689.37444647525,21599594.283373132,27089936.24166747,853523.6116164612,1124,841116.7667112338,-0.0043188194062408
2000-10-04,-21987.141283706384,21577607.142089427,26279110.201228406,721619.702628694,1096,846685.2304451525,-0.0010179423277700648
2000-10-05,-44355.60262820357,21533251.539461225,25336532.274730094,606531.2577070796,1066,1150697.7950091548,-0.002055631207673668
2000-10-06,-23949.06139864266,21509302.478062585,24616080.714024764,1046805.6951757922,1044,750205.9059434267,-0.0011121897384959213
2000-10-09,738.0900850830153,21510040.568147667,24085555.226749044,1101054.9662365513,1023,530525.4872757198,3.431492424426765e-05
2000-10-10,-88781.12084419302,21421259.447303474,23980121.822536763,873100.8752930847,1018,536807.3967527478,-0.004127426936407595
2000-10-11,-12158.07547360905,21409101.371829867,23528650.220726084,1120984.04959648,1014,975308.1485944142,-0.0005675705251372163
2000-10-12,-153973.70676711103,21255127.665062755,24492146.11966821,614994.7012478986,1030,1632222.545764808,-0.007191974296021172
2000-10-13,134677.46482247917,21389805.129885234,24193679.47731185,972661.9145475321,1025,1241503.1125616713,0.006336234105234247
2000-10-16,146897.93420123335,21536703.064086467,24496697.331750397,683877.2466757286,1023,1113443.4044793064,0.006867661173592995
2000-10-17,40016.237798080045,21576719.301884547,26439665.93338093,497837.65913101693,1070,2956588.214486358,0.0018580484524025839
2000-10-18,20862.684968821595,21597581.98685337,29360173.141561184,141331.5730450456,1153,3650418.233277506,0.000966907187182971
2000-10-19,200107.83214083503,21797689.8189942,33115766.453374512,-125703.04793472361,1267,4562706.235803608,0.009265288691235921
2000-10-20,225198.13040662766,22022887.94940083,34050297.74907088,360854.19410151587,1290,2057858.5789624152,0.010331284290979991
2000-10-23,132309.1908738639,22155197.140274696,34332706.24930862,1186881.0204451813,1298,2019619.0871653801,0.006007803843794461
2000-10-24,-177716.34964121878,21977480.790633477,36908726.58628706,2271674.7299755765,1371,3583987.154026718,-0.008021429397175534
2000-10-25,-274344.96589283645,21703135.82474064,39183089.638302855,2388206.9346327763,1438,3060888.6385249314,-0.01248300332992482
2000-10-26,12161.277993363723,21715297.102734003,41608378.14370823,2956784.2421560087,1498,3705364.267847623,0.0005603465827043788
2000-10-27,-127341.0179933038,21587956.0847407,42655722.90687907,2950501.9672403405,1525,1898550.8745684952,-0.0058641158530256705
2000-10-30,-236944.1095561323,21351011.975184567,42873281.61477203,2945469.9429382733,1522,696799.9643088495,-0.010975754658108343
2000-10-31,336299.5176630611,21687311.49284763,43421701.8631549,3227278.1464514825,1532,1530987.9211277182,0.01575098726252082
2000-11-01,63846.85294833938,21751158.345795967,43397938.87363352,3208676.6445304616,1520,1792890.8700017487,0.002943972698939386
2000-11-02,-3312.2426832629076,21747846.103112705,43541912.3199288,3363851.6564778457,1518,1540585.4472070762,-0.00015227890995983754
2000-11-03,40925.15595206332,21788771.259064768,43715661.8237254,3335562.7446930995,1520,966578.2697866908,0.0018818027200498241
2000-11-06,-184669.24783500252,21604102.011229765,43651980.41410537,3371345.2059284328,1513,638661.5376567207,-0.008475431938741155
2000-11-07,27090.332792348094,21631192.34402211,44279052.68834072,3487729.454503618,1521,1121230.7628274148,0.0012539439398251285
2000-11-08,-215098.8276139482,21416093.516408164,44336832.08145966,3472655.2445173166,1509,1358582.3106061367,-0.00994391914199726
2000-11-09,-177698.7996281785,21238394.716779985,45262314.74508812,3128170.303123345,1518,2608701.253421972,-0.008297442271254266
2000-11-10,-110678.2940848112,21127716.422695175,45090456.81072308,2963575.6863499843,1507,860905.8342912272,-0.005211236327450175
2000-11-13,-276394.87483670143,20851321.547858473,44930508.95288115,2935811.215997858,1493,932458.700308039,-0.013082098855690878
2000-11-14,408999.38946073,21260320.937319204,45235638.64236237,2446051.1786448723,1498,1593859.6649377896,0.019615034400672672
2000-11-15,341902.87459320383,21602223.811912406,45197373.3727993,2824881.734333371,1486,1149013.3091424191,0.01608173628240223
2000-11-16,-87301.79140137641,21514922.02051103,45465196.74862509,2950444.6321464228,1487,662875.2282839955,-0.0040413335294319595
2000-11-17,-160267.7172807731,21354654.303230256,45407675.640538916,2988658.5795364906,1484,495916.47813371674,-0.007449142373278681
2000-11-20,-111410.3079923657,21243243.99523789,45141389.617411196,2985840.6579962396,1476,413146.6545591472,-0.005217144066598751
2000-11-21,24563.607109036606,21267807.602346927,45095900.09727718,3033620.095335571,1466,499564.03610889043,0.001156302074887561
2000-11-22,-330303.24404052575,20937504.3583064,44904221.82293712,2882611.132373475,1451,604507.6991071395,-0.015530667298498464
2000-11-24,265483.82151301927,21202988.17981942,44731175.24856681,2951922.40913011,1441,173046.57437031504,0.012679821671664314
2000-11-27,37061.49721553073,21240049.67703495,44100585.68378685,3260364.1726315417,1423,703279.3951692074,0.0017479374558538006
2000-11-28,-270783.451527844,20969266.225507107,43808324.48132247,3592901.607833451,1411,582935.902081063,-0.012748720254671537
2000-11-29,-309830.2111338961,20659436.014373213,43409671.83923553,3703682.547990687,1392,714259.7315386769,-0.014775443632692058
2000-11-30,-227750.51365862388,20431685.500714585,42117691.734436676,4206871.712263981,1363,1586024.6405130874,-0.011024043129743569
2000-12-01,273817.9335346471,20705503.434249233,40573019.43718606,4804052.34375233,1316,1585713.758042014,0.013401632162215479
2000-12-04,96512.8682915904,20802016.302540824,38963529.58328682,5593848.27059849,1270,1675406.8905063863,0.004661218144155202
2000-12-05,322940.5004262372,21124956.80296706,38345355.397684105,5460464.130697591,1255,887799.0065806739,0.015524480691171825
2000-12-06,13631.509317048936,21138588.312284112,37912251.79903055,4905257.767609343,1240,1192029.2892308568,0.0006452798670403451
2000-12-07,-13482.424814092672,21125105.887470018,36768986.82275745,5242543.462640298,1199,1491607.0548790814,-0.0006378110314140002
2000-12-08,350796.5553438824,21475902.442813903,35515516.60030154,5662936.849872698,1163,1597405.3456169805,0.016605670864445404
2000-12-11,265399.9356518998,21741302.3784658,34039964.44038597,5502265.638012351,1123,1607166.7958268886,0.012358034143552576
2000-12-12,-231448.69810801203,21509853.68035779,33157476.104191143,5683301.043679265,1100,1023345.7675916015,-0.010645576519705368
2000-12-13,-205545.325616383,21304308.354741406,33046271.0029639,5634589.88072236,1097,817807.4688968267,-0.009555868146331657
2000-12-14,-301517.31577335333,21002791.038968053,32659111.612573672,5672331.339442409,1088,968499.4039674356,-0.014152879819083563
2000-12-15,-141963.45237217253,20860827.586595878,32233735.866741553,5858599.828398916,1074,818395.8377245874,-0.006759266047487654
2000-12-18,127360.21150597572,20988187.798101857,31743084.515333455,5502644.943082324,1059,718845.3902531734,0.006105232928909042
2000-12-19,-30950.485857725846,20957237.312244132,31670129.165318564,5627797.347872112,1053,517715.1394715488,-0.0014746621364100936
2000-12-20,-332783.1253655229,20624454.186878607,31535312.55127601,5476150.199967447,1048,597275.9575739565,-0.015879150500963172
2000-12-21,-141248.4020721709,20483205.784806438,31114235.682603355,5374809.87488895,1039,886795.5625858525,-0.006848588611961034
2000-12-22,245348.0323007664,20728553.8171072,30489549.082628507,5088288.777715577,1021,662795.9943333959,0.01197800944238677
2000-12-26,274859.2522686586,21003413.06937586,29961115.83985715,5003956.987682883,1005,528433.2427713579,0.013259933842650444
2000-12-27,205335.2573456934,21208748.326721556,29624200.229580015,4897794.923665554,993,379602.54570437374,0.009776280486769325
2000-12-28,87133.60583601937,21295881.932557575,29339102.539004553,4907394.5952786375,980,316130.36570004007,0.004108380395378477
2000-12-29,-171262.43877471166,21124619.493782863,28485937.915391255,4850191.20546401,958,853164.6236132982,-0.008042044904131577
2001-01-02,-522409.2354842986,20602210.25829856,27812871.79927827,4791886.137922278,935,919585.3137320308,-0.02472987670324907
2001-01-03,150271.6108710656,20752481.86916963,27395995.117914394,4525349.577217167,925,536881.6628477339,0.007293955793434338
2001-01-04,-236138.08322980965,20516343.78593982,26806854.16147122,4520995.787131728,905,1013338.6266102159,-0.011378787593623789
2001-01-05,-182876.91523878134,20333466.870701037,26459359.18545315,4580912.684612644,892,347494.97601807065,-0.008913718601465006
2001-01-08,42923.48001228682,20376390.350713324,25508201.364710674,4581492.727526327,867,1069739.6646268694,0.002110976956621986
2001-01-09,61083.45216074583,20437473.80287407,25072060.59981717,4619456.536961437,852,647482.8443628766,0.0029977562811367856
2001-01-10,167066.73821770144,20604540.54109177,24795209.041984424,4630704.793016152,849,587733.9753898857,0.008174529779419515
2001-01-11,291099.44903022336,20895639.990121998,24800503.450083584,4556294.74424366,851,440267.4618874101,0.014127927213406503
2001-01-12,-45193.62148347321,20850446.368638523,24621467.233056728,4416286.098256113,843,333688.6830297968,-0.002162825426971338
2001-01-16,189167.32858323716,21039613.69722176,24373456.58286187,4066897.343491653,840,1080598.701303772,0.00907257932222335
2001-01-17,-46144.311103801396,20993469.386117958,25415777.559705734,3577445.2688112645,878,1906059.8983421782,-0.002193210948064861
2001-01-18,16136.570177862419,21009605.956295818,26602705.67544092,3343995.5978095885,922,1730141.7660004837,0.0007686471388350394
2001-01-19,-80327.00374686146,20929278.95254896,26867770.31481956,3226172.3638800797,938,1439463.1872618904,-0.0038233465165389566
2001-01-22,6329.737127055902,20935608.689676017,26502322.130304787,3511246.141524721,932,1243440.4722939392,0.00030243455311618916
2001-01-23,154886.53983561305,21090495.229511626,27525372.80602367,3373893.644527326,975,2092253.5460403482,0.007398234373380734
2001-01-24,156472.25167597012,21246967.481187597,28857574.118683167,4024578.388917485,1026,2342934.351857924,0.007419088550230982
2001-01-25,-107555.05188050366,21139412.429307096,31237299.34996509,4753949.307636078,1101,3407386.4326834637,-0.0050621366072938255
2001-01-26,-73272.84881076936,21066139.580496326,32518979.697811916,4428220.335715654,1148,2164399.4485725057,-0.003466172442389466
2001-01-29,145505.85600669484,21211645.436503023,32109319.73788095,4688404.525237343,1143,1588677.6389380645,0.006907096359572713
2001-01-30,-82652.51758372592,21128992.918919295,33074247.301180065,5008790.318095231,1181,2428244.534687443,-0.0038965632266081303
2001-01-31,-26636.92717276343,21102355.99174653,34256745.78545102,4570293.0744096385,1216,1711314.2015196593,-0.0012606813431658606
2001-02-01,-71729.24697701864,21030626.744769514,36012381.3926599,4627951.877516764,1268,2423415.1601655874,-0.003399110838859452
2001-02-02,-204622.30800995036,20826004.43675956,36153377.10748355,4553979.622838353,1274,1340222.9781564707,-0.009729729431903094
2001-02-05,-73400.08930157383,20752604.34745799,36166615.75530451,4752727.865737681,1259,1015663.2684633532,-0.003524444140231442
2001-02-06,89619.66472162073,20842224.012179613,36441601.139362656,4418387.465960043,1272,1560792.262451538,0.004318477971301018
2001-02-07,-58080.474191615926,20784143.537987996,37138010.702770084,4327745.764620281,1284,2117354.190666863,-0.0027866735410614824
2001-02-08,-60557.1228168411,20723586.415171154,38651020.99964945,3830072.501009636,1325,2199991.7580374023,-0.0029136212760539986
2001-02-09,-118879.61772384244,20604706.797447313,38461544.990529515,3010994.033895028,1333,1430636.3180292032,-0.005736440370032322
2001-02-12,16101.291144448996,20620808.088591762,37789528.070528455,2559582.1228808397,1309,1068496.0084174846,0.0007814375279751144
2001-02-13,14904.915597857795,20635713.004189618,37817275.09287151,2038686.199953441,1312,1359913.3663680442,0.0007228094812686816
2001-02-14,13776.751913825996,20649489.75610345,39286116.92658779,1254025.9677415635,1350,2141980.7857376114,0.000667616956634044
2001-02-15,28967.003795197605,20678456.759898644,39956981.070558324,1290003.1030202138,1379,1939115.9642562463,0.0014027951362155806
2001-02-16,21108.523820554994,20699565.283719197,40115936.002819,985528.0585024578,1388,829055.6189432623,0.0010207978315619932
2001-02-20,-182425.4438332151,20517139.839885984,40396019.69786222,1008447.7602627323,1392,801009.2892431788,-0.00881300845369425
2001-02-21,-21172.49551142673,20495967.344374556,40840906.82471009,867959.230765598,1407,1444697.3073862083,-0.001031941863079156
2001-02-22,-140521.6546678372,20355445.68970672,41552597.99264113,1010914.6606377697,1433,1247279.4190415014,-0.006856063551760297
2001-02-23,-48090.25919486741,20307355.43051185,41602953.95566601,1427968.8537711003,1434,1007602.9649034333,-0.0023625254847250868
2001-02-26,88591.97585773394,20395947.406369586,41273308.03329965,1444552.7017095205,1425,722351.1940703221,0.004362556028572042
2001-02-27,-189311.97479918302,20206635.431570403,41622029.156513296,1319082.6797328764,1440,913291.5564594858,-0.009281842663511711
2001-02-28,-151753.87878732444,20054881.55278308,41963275.066658065,1521712.7315734685,1451,893294.0363780442,-0.007510101288323682
2001-03-01,1158.0708547449203,20056039.623637825,42232948.41637209,1379319.795127046,1453,901137.6830829666,5.774508573874355e-05
2001-03-02,-33553.3782968561,20022486.24534097,41388795.91670721,1477486.8192997545,1424,1089210.3086626502,-0.0016729812528546364
2001-03-05,-67554.2554323356,19954931.989908636,40711714.08841276,1962429.2931642293,1397,976239.3165581351,-0.0033739194326105728
2001-03-06,79287.73350254817,20034219.72341118,40566164.301041424,2002996.3507095682,1386,1237121.6952321501,0.0039733402019431025
2001-03-07,43035.85126222452,20077255.574673407,40527656.95282938,2278040.8484393377,1383,1031353.9828176217,0.002148117164350391
2001-03-08,-149776.52978769736,19927479.04488571,40135703.03859147,3030144.4143109787,1373,1440837.2063567801,-0.007460010120936725
2001-03-09,-174177.38397875152,19753301.660906956,39562949.583464,3042895.752484026,1351,720929.0260375973,-0.00874056289741557
2001-03-12,-269890.26062392606,19483411.40028303,38529054.17962567,3070892.1411525076,1320,1324664.5096777824,-0.013663045563570493
2001-03-13,-3789.624855062235,19479621.775427967,37521217.82635831,3134613.47721726,1295,1277860.6071596253,-0.00019450520123025296
2001-03-14,-81055.0484992945,19398566.726928674,36972161.52935692,3427545.7898050183,1279,964328.3340998866,-0.004161017571785623
2001-03-15,-19929.58792090659,19378637.13900777,36520613.78870518,3286932.0973190195,1263,1142327.2521347988,-0.0010273742489046026
2001-03-16,-44205.63361528064,19334431.505392488,36124377.487244464,3553767.9566170783,1250,740735.6300290886,-0.002281152864269219
2001-03-19,103867.2016319678,19438298.707024455,35280394.64522845,3973750.7527575972,1223,1015319.9599126427,0.005372136315618993
2001-03-20,-70779.24122231202,19367519.46580214,35028941.02615372,3811039.6615680796,1217,684758.5177734108,-0.0036412261324462983
2001-03-21,-26996.838423461842,19340522.62737868,35092468.34990119,3713567.14466658,1220,714865.5323557856,-0.0013939233917451286
2001-03-22,-77275.9219586635,19263246.705420017,34615480.70294551,3585395.6713599167,1209,1213554.0848607558,-0.0039955446627522795
2001-03-23,115979.5215705394,19379226.22699056,34172068.638422616,3588000.9890904925,1197,625559.9189434721,0.006020767077540895
2001-03-26,77218.12916531927,19456444.356155876,33786106.09485632,3711846.339388394,1185,504294.5057596033,0.003984582679455579
2001-03-27,74908.38966261543,19531352.745818492,33437796.929677356,3885903.849506289,1172,631723.7790690172,0.0038500554516229216
2001-03-28,-147506.7442917914,19383846.0015267,33244457.472420063,3693398.008921545,1166,698356.704696941,-0.007552305578187542
2001-03-29,-101135.96242215112,19282710.03910455,32810304.615328826,3286026.3546118224,1153,1101138.604841488,-0.005217538480969245
2001-03-30,-29602.94647295985,19253107.09263159,31621721.821280316,3703946.0219609844,1121,1437396.9126774673,-0.0015352067428762806
2001-04-02,-146749.16052762256,19106357.93210397,31186375.353105616,3673387.1824881234,1106,896106.2240593638,-0.00762210275056244
