buf_multiplier,base_unit_fraction,annualized_return,annualized_vol,sharpe,max_drawdown,avg_leverage_vs_initial_capital,pct_liquidity_capped
1.5,0.0045000000000000005,0.08160350256560744,0.0651754565068306,1.2363700776807147,-0.22007447667843402,7.10134414133297,0.1164374477409682
2.0,0.006,0.09237599569748656,0.07897867701808346,1.1584120369519297,-0.2661935544254435,10.42327150820493,0.15509039010466222
2.5,0.0075,0.10116946852811282,0.09108089338247952,1.103856662521019,-0.3045671459035033,14.01310044521431,0.19068708012571
3.0,0.009000000000000001,0.1088648701169932,0.10233097332957392,1.0612245302274221,-0.3328319005995067,17.690699485308535,0.223285182942652
3.5,0.0105,0.11574783745954131,0.1126718337513735,1.028651879462631,-0.35337902044383096,21.365058556546426,0.25216965083758613
4.0,0.012,0.12147941467617285,0.12203228165075694,1.0007671387969284,-0.3645528915602848,24.716578500117464,0.2790185393420408
5.0,0.015,0.10631581156488124,0.1371747365169685,0.8053675258278526,-0.432026646733544,22.907097148783176,0.36733846553066346
6.0,0.018000000000000002,0.10427562141316082,0.1408700633945615,0.7747594667106414,-0.41010900094719777,21.510164786796643,0.4518986246864458
7.0,0.021,0.08272093378436329,0.15246345741098652,0.5976399106706289,-0.44992526061467214,15.624585020016188,0.5177925784966698
8.0,0.024,0.06847526261813441,0.16306455011474713,0.4878108454224869,-0.5070247240148713,12.74927491577186,0.5559726667243318
10.0,0.03,0.01833725473507397,0.19348144324844585,0.19073379099870602,-0.6401855481870505,7.2745906218438385,0.60488423723438
12.0,0.036000000000000004,0.003889503284367102,0.2214093016122702,0.12830652271330845,-0.6619750075280806,5.600484858023313,0.6274889715422541
