quarter,trailing_nav_used,n_new_positions,cap_status,outstanding_premium_before,premium_budget,outstanding_premium_after,quarter_realized_pnl
2002Q2,11082673.91875,1070,ok,107832.5,2216534.78375,1967247.5,-14577.450000000012
2002Q3,11068096.46875,709,ok,54142.5,2213619.29375,2090302.5,953897.7
2002Q4,12021994.16875,754,ok,72805.0,2404398.8337499998,2204165.0,111541.7
2003Q1,12133535.868749999,913,ok,91945.0,2426707.1737499996,2305775.0,-200194.9
2003Q2,11933340.968749998,1148,ok,78410.0,2386668.1937499996,2214200.0,459488.8
2003Q3,12392829.768749999,1247,ok,85607.5,2478565.95375,2251602.5,18280.149999999994
2003Q4,12411109.91875,1294,ok,74027.5,2482221.98375,2239870.0,388059.725
2004Q1,12799169.643749999,1394,ok,70512.5,2559833.92875,2323742.5,243390.6
2004Q2,13042560.243749999,1355,ok,74932.5,2608512.04875,2397632.5,-221558.5
2004Q3,12821001.743749999,1314,ok,79037.5,2564200.34875,2381375.0,66342.375
2004Q4,12887344.118749999,1432,ok,96547.5,2577468.82375,2331325.0,1001876.675
2005Q1,13889220.79375,1498,ok,50655.0,2777844.15875,2561595.0,335556.8
2005Q2,14224777.59375,1441,ok,96945.0,2844955.5187500003,2646145.0,390504.0
2005Q3,14615281.59375,1584,ok,85020.0,2923056.31875,2646852.5,-60907.47499999999
2005Q4,14554374.11875,1462,ok,77497.5,2910874.8237500004,2609470.0,572875.825
2006Q1,15127249.94375,1591,ok,59050.0,3025449.98875,2623952.5,35477.925
2006Q2,15162727.86875,1619,ok,85805.0,3032545.5737500004,2652247.5,-108575.77500000001
2006Q3,15054152.09375,1470,ok,65282.5,3010830.41875,2697140.0,229204.275
2006Q4,15283356.36875,1653,ok,84860.0,3056671.27375,2651047.5,172111.875
2007Q1,15455468.24375,1766,ok,62270.0,3091093.64875,2784574.5,184539.36500000002
2007Q2,15640007.60875,1868,ok,90572.5,3128001.5217500003,2787090.0,371233.975
2007Q3,16011241.58375,1622,ok,78180.0,3202248.31675,2710872.5,69402.725
2007Q4,16080644.30875,1496,ok,95800.0,3216128.86175,2495243.0,-81917.29000000001
2008Q1,15998727.01875,1408,ok,65720.0,3199745.4037500005,2573191.0,-93670.13000000002
2008Q2,15905056.88875,1510,ok,86747.5,3181011.37775,2424290.0,152437.725
2008Q3,16057494.61375,1295,ok,44044.0,3211498.92275,2507437.5,110474.195
2008Q4,16167968.80875,578,ok,42072.5,3233593.76175,2798987.5,-308714.95
2009Q1,15859253.85875,846,ok,114010.0,3171850.7717500003,2662805.0,-177902.85
2009Q2,15681351.008750001,1201,ok,118195.0,3136270.2017500005,2376887.0,21622.240000000005
2009Q3,15702973.248750001,1581,ok,50712.5,3140594.6497500003,2556511.0,226984.04499999998
2009Q4,15929957.293750001,1570,ok,82185.0,3185991.45875,2626850.5,100834.035
2010Q1,16030791.328750001,1853,ok,48114.0,3206158.2657500003,2822094.5,356579.585
2010Q2,16387370.913750002,1830,ok,114129.0,3277474.1827500006,2743126.0,-104259.41000000002
2010Q3,16283111.503750002,1779,ok,64600.5,3256622.3007500004,2799569.5,-116793.56999999999
2010Q4,16166317.933750002,1895,ok,79220.0,3233263.5867500007,2754244.5,200326.265
2012Q1,16366644.198750002,1917,ok,33326.0,3273328.8397500007,2763683.5,170141.775
2012Q2,16536785.973750003,1933,ok,89576.5,3307357.1947500007,2814513.5,-120617.11
2012Q3,16416168.863750003,1898,ok,62326.0,3283233.772750001,2768525.0,316701.53
2012Q4,16732870.393750003,1974,ok,67211.0,3346574.078750001,2924038.5,-263078.825
2013Q1,16469791.568750003,2097,ok,48819.5,3293958.3137500007,2932201.0,547873.0549999999
2013Q2,17017664.623750005,2223,ok,119360.0,3403532.924750001,3000108.0,757825.56
2013Q3,17775490.183750004,2010,ok,65261.5,3555098.036750001,3096161.5,-60556.5
