max_gross_leverage,ann_ret,ann_vol,sharpe,max_dd,pct_leverage_capped_quarters,avg_max_single_name_frac_when_capped,worst_max_single_name_frac,avg_names_kept_when_capped,avg_names_requested_when_capped,final_nav
1.5,0.05261535259622896,0.08642794704408607,1.018687882292674,-0.13069567778981514,0.5897435897435898,0.0033773555828989117,0.006298631540754686,1572.7173913043478,1719.7391304347825,27147442.313906934
2.0,0.053087705833569476,0.08750612465601679,1.0201158739822473,-0.1306090605048224,0.0,0.0,0.0,,,27385691.530666314
2.5,0.053087705833569476,0.08750612465601679,1.0201158739822473,-0.1306090605048224,0.0,0.0,0.0,,,27385691.530666314
3.0,0.053087705833569476,0.08750612465601679,1.0201158739822473,-0.1306090605048224,0.0,0.0,0.0,,,27385691.530666314
4.0,0.053087705833569476,0.08750612465601679,1.0201158739822473,-0.1306090605048224,0.0,0.0,0.0,,,27385691.530666314
6.0,0.053087705833569476,0.08750612465601679,1.0201158739822473,-0.1306090605048224,0.0,0.0,0.0,,,27385691.530666314
10.0,0.053087705833569476,0.08750612465601679,1.0201158739822473,-0.1306090605048224,0.0,0.0,0.0,,,27385691.530666314
